volumn	time
1117	148.36
1130	182.9
1094	188
1057	116
1134	108.56
1147	218.71
1062	118.14
1119	77.87
1088	114.81
1074	113.92
1102	80.51
1125	186.65
1090	116.94
1135	149.65
1142	183.43
1137	183.37
1086	188.81
1047	78.43
1057	112.37
1093	149.6
1062	117.41
1077	153.44
1154	3578.58
1060	115.36
1072	119.09
1034	117.26
1122	146.9
1089	112.78
1125	149.65
1095	188.29
1138	146.9
1129	152.29
1132	77.52
1155	114.11
1091	80.46
1089	78.66
1047	193.97
1093	76.77
1118	183.96
1200	108.94
1126	186.7
1093	188.37
1117	115.79
1221	110.01
1170	117.64
1191	81.55
1177	111.52
1165	180.98
1160	146.63
1202	79.4
1192	81.69
1261	171.52
1199	111.61
1222	112.69
1138	114.1
1158	76.7
1183	111.77
1136	144.96
1178	218.56
1135	147.29
1132	148.66
1208	79.76
1218	110.06
1149	180.9
1274	106.92
1321	166.65
1290	75.07
1233	161.62
1228	138.71
1250	203.73
1240	111.67
1237	174.5
1240	140.71
1261	77.63
1311	135.26
1286	106.88
1256	141.51
1271	107.77
1230	78.46
1269	142.07
1177	145.18
1137	220.49
1167	3539.45
1199	188.06
1199	145.51
1265	172.34
1230	173.36
1241	148.18
1235	151.13
1192	76.9
1259	143.45
1251	173.21
1287	138.55
1334	111.71
1232	241.55
1314	174.86
1204	150.6
1273	106.83
1308	167.8
1268	138.86
1225	75.72
1239	78.19
1256	155.89
1331	107.35
1241	108.74
1219	210.75
1192	295.45
1198	110.56
1233	77.13
1231	78.84
1226	273.78
1237	172.53
1261	140.4
1244	141.27
1238	238.05
1167	113.08
1222	114.29
1326	105.22
1206	149.88
1327	201.86
1294	111.97
1325	106.7
1292	75.71
1284	111.39
1157	110.58
1304	77.41
1322	195.48
1298	137.08
1242	140.29
1313	138.55
1248	236.58
1252	140.21
1182	146.87
1292	108.71
1282	107.4
1264	76.64
1294	75.2
1243	174.79
1313	111.44
1261	139.31
1203	74.02
1267	141.68
1245	3323.9
1290	172.88
1233	175.67
1219	112.57
1179	148.37
1168	117.54
1187	113.74
1177	144.88
1237	141.03
1317	136.99
1266	76.56
1233	173.79
1279	203.34
1341	169.27
1286	140.34
1283	104.15
1293	200.63
1396	77.3
1335	107.39
1264	73.29
1248	109.57
1222	108.59
1305	110.69
1298	108.13
1267	138.66
1316	105.78
1404	134.03
1421	188.53
1358	134.82
1286	111.17
1347	104.39
1310	110.92
1379	134.33
1345	108.14
1352	108.9
1323	105.82
1315	107.44
1332	105.72
1304	106.42
1233	109.6
1197	111.21
1186	247.91
1236	144.5
1315	138.88
1329	106.45
1228	211.75
1247	140.91
1280	77.96
1276	107.01
1280	140.5
1256	74.74
1257	108.08
1303	75.47
1310	138.07
1318	105.36
1281	137.78
1246	78.05
1257	108.07
1247	110.96
1209	75.59
1232	3357.4
1226	79.23
1231	173.16
1265	138.22
1279	78.97
1199	177.32
1148	149.02
1186	79.25
1224	209.56
1291	105.36
1319	106.68
1302	110.85
1260	141.45
1303	79.91
1366	136.44
1395	190.97
1235	108.92
1167	180.9
1247	142.02
1254	108.62
1226	108.64
1321	135.91
1223	141.41
1314	136.46
1258	106.52
1256	75.55
1297	107.91
1182	145.41
1314	169.74
1291	170.35
1178	77.44
1139	113.95
1197	76.33
1241	142.83
1176	78.7
1264	173.11
1191	109.74
1335	110.83
1233	147.94
1305	80.17
1257	202.73
1309	75.75
1293	79.83
1207	109.19
1310	80.44
1252	110.22
1276	111.69
1183	179.37
1245	108.62
1274	73.77
1225	76.38
1223	146.81
1224	112.25
1234	143.99
1174	213.17
1201	211.61
1166	110.55
1170	114.83
1165	79.44
1137	76.78
1157	14041.27
1104	189.08
1137	183.41
1213	207.7
1183	75.49
1217	110.17
1167	181.54
1264	205.52
1251	108.24
1239	108.12
1311	196.94
1332	105.22
1352	197.93
1269	144
1274	106.91
1318	171.15
1337	79.94
1309	106.94
1242	208.02
1319	109.63
1291	203.33
1258	109.78
1264	236.95
1259	147.43
1264	152.46
1242	109.98
1305	138.73
1197	112.81
1238	111.96
1228	108.42
1185	75.19
1224	142.4
1137	75.76
1183	76.95
1219	110.85
1279	107.34
1229	207.01
1243	108.35
1208	77.05
1209	78.04
1149	109.85
1169	178.41
1140	151.1
1192	145.03
1198	76.72
1247	109.39
1195	143.18
1174	144.01
1157	114.92
1092	77.52
1089	152.46
1140	79.78
1108	152.17
1190	180.5
1146	113.87
1168	112.38
1087	153.19
1038	154.82
1025	115.41
1038	118.82
995	20380.54
1111	119.13
1156	150.51
1067	115.11
1048	158.88
1099	116.06
1001	82.39
1024	195.92
1067	195.01
1034	121.94
1031	119.57
1082	152.31
1050	154.39
1068	155.52
1022	162.5
1002	203.35
1023	86.74
987	159.47
1001	159.71
960	125.69
1013	122.24
958	123.83
983	241.91
924	78.75
960	82.68
976	165.06
984	205.3
937	210.82
962	85.93
996	81.16
978	164.17
951	164.08
991	85.35
924	165.68
930	80.08
1085	85.33
995	89.12
998	167.78
974	83.8
902	219.19
934	79.54
916	170.18
996	77.17
943	121.96
971	163.28
919	123.45
925	122.78
981	119.76
1025	82.63
936	122.17
1016	82.75
999	162.29
953	121.03
955	120.78
920	79.81
959	78.82
960	124.35
955	119.81
950	81.52
991	119.17
995	12258.99
935	209.63
973	125.38
998	120.59
968	123.39
927	127.58
993	81.56
967	84.05
940	81.41
920	124.17
916	124.04
944	80.52
931	167.52
854	221.64
888	122.59
889	122.35
900	125.07
868	126.5
870	124.81
887	83.88
860	83.89
913	169.98
923	215.42
933	247.65
855	86.63
893	237.46
843	226.21
964	127.75
860	78.75
840	82.8
880	172.96
829	178.65
888	82.52
843	129.78
919	81.39
861	82.3
871	82.7
848	128.59
885	82.09
831	132.29
912	125.43
832	82.44
797	184.83
811	81.54
806	183.72
836	183.5
784	240.18
824	133.58
857	132.94
822	84.75
814	405.69
838	137.42
883	313.73
846	93.27
802	197.31
780	85.61
799	85.6
788	133.64
695	90.17
788	136.38
656	12406.03
714	85.29
769	136.37
692	86.13
762	191.11
744	85.86
760	144.46
715	150.23
686	213.81
740	138.05
807	87.32
762	82.88
732	193.98
701	81.81
678	206.29
670	219.51
720	92.53
743	146.59
721	87.62
721	197.13
713	85.21
698	144.22
636	84.1
684	143.83
668	89.39
659	86.07
665	89.48
598	91.18
682	146.35
629	86.02
621	220.06
649	88.22
662	147.52
657	90.58
605	94.08
583	152.48
614	149.51
666	87.66
670	205.3
629	277.36
560	229.31
597	83.42
647	208.98
630	89.8
563	156
669	145.55
580	221.37
574	157.27
576	158.11
580	156.86
574	88.6
560	87.21
568	156.82
567	232.68
567	90.9
548	312.72
627	152.39
598	92.5
563	162.23
555	162.34
569	7186
543	91.27
546	163.94
537	87.26
491	174
507	90.55
561	228.96
526	89.06
500	172
586	223.7
541	168.45
542	169.52
525	91.21
529	169.73
470	269.14
458	84.98
499	168.28
487	177.14
491	91.68
449	95.67
516	93.93
461	95.59
435	184.03
471	91.02
387	90.33
394	394.95
423	86.05
370	90.68
432	182.99
397	290.7
406	86.96
396	289.27
384	88.01
430	87.05
378	194.23
400	90.84
382	91.82
357	90.93
342	207.55
409	288.49
338	215.72
387	198.79
374	93.35
334	457.7
391	103.57
371	203.7
376	197.23
393	90.05
334	91.79
320	91.11
382	89.09
320	97.48
390	94.61
330	103.32
337	96.19
303	224.67
299	234.45
299	89.12
288	96.64
286	89.41
283	98.92
274	94.6
271	101.18
293	243.6
293	238.09
290	224.01
289	96.49
244	420.79
285	232.78
276	279.41
229	95.81
247	97.98
270	243.98
276	238.72
276	250.07
271	239.06
248	97.35
233	264.73
214	102.23
260	98.45
266	90.84
259	243.46
270	238.09
223	273.45
215	282.4
190	91.65
216	463.87
196	298.77
204	294.75
215	96.35
208	112.31
194	96.75
172	99.58
206	92.98
213	91.58
176	101.94
146	109.68
175	94.22
164	99.04
190	95.13
187	93.95
170	334.63
145	101.02
147	94.4
172	94.84
183	98.98
163	92.51
179	94.05
192	308.1
161	108.57
148	99.7
163	94.41
151	364.07
153	99.2
122	94.65
133	100.1
132	95.54
126	411.35
122	102.5
123	95.58
116	34921.23
129	97.29
128	95.73
136	100
132	400.56
135	94.25
105	476.05
130	402.56
110	500.01
117	133.84
136	95.04
121	109.17
106	105.16
108	99.74
99	97.75
128	96.82
97	507.75
100	95.31
138	109.12
111	460.77
118	93.62
117	94
105	98.17
110	461.33
100	92.99
99	89.97
92	105.59
115	96.29
98	506.97
104	95.85
102	107.46
82	110.67
71	661.15
86	101.76
78	101.29
109	98.91
91	537.38
108	472.14
101	513.37
90	96.03
97	96.82
88	100
71	98.89
116	444.97
106	97.2
91	115.33
86	98.97
58	93.9
71	100.42
91	112.01
84	584.58
77	96.17
59	95.14
81	93.49
71	101.54
65	97.09
73	94.89
81	99.07
86	98.53
63	96.86
82	102.65
94	95.37
149	101.62
128	97.03
106	581.06
70	100.11
117	96.76
106	99.29
86	565.33
74	105.81
79	106.2
76	104.28
123	112.11
97	514.76
111	458.38
105	95.76
79	97.57
97	100.27
88	100.01
51	102.8
82	602.01
77	99.87
110	130.84
69	139.45
60	112.75
70	110.49
98	112.28
83	106.41
71	113.49
75	112.73
73	104.73
71	108.77
51	117.57
68	105.4
44	102.45
70	109.37
69	103.45
66	113.45
67	102.9
77	631.12
60	122.4
69	121.03
72	118.97
50	129.28
52	107.1
44	103.09
54	106.7
50	116.92
47	100.98
49	100.71
56	101.54
55	99.25
61	104.7
49	105.73
68	107.22
25	104.96
36	103.86
56	101.11
38	101.82
40	111.93
38	102.79
47	114.28
47	110.91
35	113.54
64	107.66
38	105.82
55	105.67
38	128.18
72	102.71
46	130.07
41	108.39
56	102.16
46	109.37
51	106.59
55	831.33
38	101.55
51	108.86
39	105.41
46	115.87
35	103.46
44	115.02
36	104.11
43	101.51
33	104.33
22	1924.45
39	1129.59
34	104.76
34	97.59
23	1839.22
11	100.18
24	99.46
30	105.47
31	103.13
53	108.77
35	100.8
41	99.39
55	101.75
34	99.76
31	101.35
30	98.9
39	1133.18
22	97.41
25	97.68
23	101.78
24	100.25
40	111.75
48	103.65
42	100.52
33	98.64
31	102.29
39	101.77
48	972.19
30	136.3
38	103.29
41	104.59
25	104.08
38	112.45
29	95.86
26	104.73
30	105.77
19	105.79
36	123.56
31	101.26
29	104.17
38	1160.92
24	102.21
29	117.41
34	101.97
32	101.44
32	117.34
31	100.26
18	131.67
27	101.04
30	102.63
23	99.35
23	100.17
17	103.47
32	100.28
15	2764.73
38	101.29
17	106.53
24	107.33
34	99.15
22	107.77
21	107.9
32	104.56
35	103.74
30	102.33
24	115.79
47	111.36
27	103.33
31	99.97
28	104.39
15	96.53
23	103.65
21	98.71
15	91.8
26	106.19
28	98.79
14	109.29
11	103.91
25	101.84
16	102
19	133.68
27	119
20	120.2
18	141.28
10	111
19	152.89
15	99.4
12	100.33
16	109.5
28	99.96
15	94.67
21	101.33
12	101.5
21	105.1
9	105
6	101.67
22	105.55
23	100.3
25	101.52
26	104.69
11	101.27
16	104.13
20	97.85
19	139.05
11	109.09
14	109.14
12	104.17
17	2482
11	98.55
10	100.9
17	103.82
15	2774.93
21	121.14
16	126.5
20	125.65
25	102.24
19	101.68
22	107.77
28	1536.75
14	129.79
21	104
18	130.89
16	133.94
18	155.44
11	119.27
7	89.14
22	105.86
12	109.25
8	93.38
29	110.72
17	97.35
7	101.57
13	136.08
8	101
21	138.9
14	101.57
11	100
11	105.18
11	101.18
10	101.8
15	101.4
10	101.2
10	94.8
18	101.89
9	101
17	101.53
17	97.76
16	99.13
15	107.87
13	109.08
13	105.08
14	117.64
24	102.75
23	107.78
20	101.15
16	100.5
20	103.8
22	106.86
23	109.74
18	108.83
21	120.86
11	102.45
18	111.5
10	109.9
6	118.33
13	107.54
8	113
14	104.64
9	106.56
11	103.73
9	101.67
14	105.64
7	110
4	103
6	119
20	112.2
18	131.28
14	100.5
7	102.29
19	99.05
24	106.25
29	109.97
16	99.31
14	101.79
9	97.44
17	108
12	114.67
12	101.75
18	110
7	100.86
7	132.71
15	98.6
12	112.42
15	101.87
26	105.19
19	104.21
21	105.57
27	101.19
17	105
24	99.96
12	109.33
17	106.12
21	101.81
20	100.25
17	100.47
13	100.69
8	101.75
10	96.9
9	89.11
16	104.56
5	101.8
9	101.33
15	102.2
19	101.21
26	105.77
14	119.29
11	128.18
19	101.95
23	100.74
18	100.94
11	119.64
18	100.39
20	99.85
15	108.33
19	103.47
19	106.74
21	107.24
17	101.29
17	101.94
16	107.25
24	100.96
12	102
20	103.95
17	107.88
22	114.05
17	102.41
23	107.43
29	116.93
14	97.57
15	100.67
16	99.25
29	100
33	118.45
26	103.23
19	101.21
18	101.67
26	102.88
25	101.16
19	104.26
24	101.46
31	101.42
36	100.03
29	101.14
25	99.32
17	101.35
24	121.79
24	102.29
28	99.57
34	119.35
25	115.48
30	125.63
48	101.67
26	1641.04
34	114.97
21	101.33
32	97.13
38	104.03
35	104.6
43	105.07
30	106.23
40	1101.3
37	105.03
44	98.95
34	100.82
34	102.03
41	101.73
39	102.38
37	106.86
32	102.94
33	99.27
36	100.06
34	102.21
43	113.19
35	99
40	96.15
63	739.41
46	131.15
40	110.35
51	121.45
53	99.6
65	118.52
53	98.58
51	102.49
46	101.74
73	108.11
67	99.13
72	104.24
75	99.75
60	96.35
50	897.2
70	673.37
53	105
67	102.06
72	104.63
66	105.67
85	109.94
84	105.3
103	101.77
86	97.07
109	100.91
93	105.83
118	104.15
92	116.57
110	460.92
116	446.38
121	100.15
114	98.89
113	97.5
147	96.52
125	98.14
159	347.5
136	399.02
158	104.15
168	344.86
151	361.7
175	96.49
171	94.79
178	215.38
180	213.58
191	101.99
204	101.46
167	103.75
180	321.81
178	104.15
179	98.39
162	109.39
192	101.15
195	20817.1
225	97.78
196	302.68
266	98.75
246	102.65
235	94
267	98.19
231	448.77
229	98.3
264	97.24
290	96.17
297	96.8
295	98.84
289	97.63
332	96.2
287	92.99
333	219.24
301	230.74
320	349.41
277	244.06
346	92.81
335	98.08
348	95.8
349	105.61
354	97.51
359	94.62
379	198.71
390	92.94
362	93.92
373	209.1
380	97.66
398	293.93
390	96.98
420	94.15
450	270.19
413	92.95
444	92
415	96.66
469	86.5
474	89.75
486	89.93
489	92.93
481	173.59
496	90.21
480	91.67
514	249.45
514	87.39
517	90.45
560	86.95
522	88.19
480	174.3
496	251.93
466	93.09
487	91.47
546	90.06
539	239.47
543	236.27
583	292.76
562	154.28
538	161.72
581	85.87
558	160.77
629	86.11
586	88.1
616	86.56
605	215.01
618	155.9
637	212.93
643	88.31
622	84.14
666	84.26
651	214.74
718	142.18
725	84.23
691	82.75
713	139.03
710	139.45
717	195.24
713	86.35
732	140.54
746	140.92
816	86.37
733	88.43
814	84.07
776	185.71
715	84.82
787	82.9
797	184.02
813	186.57
825	230.14
817	132.61
825	82.01
853	177.16
865	82.72
821	132.49
864	86.44
884	131.86
840	133.89
915	256.05
917	123.24
937	168.78
955	121.85
964	122.73
1003	240.77
973	80.11
991	121.83
1030	80.09
1009	158.44
903	126.74
939	120.23
923	166.43
1024	78.7
926	123.93
939	77.18
977	119.74
1055	154.38
1065	154.8
977	122.06
1102	158.78
1005	163.71
1010	8082.66
1071	154.06
1173	111.86
1104	153.71
1125	79.41
1077	113.91
1094	78.24
1053	118.64
1088	113.55
1059	112.72
1093	118.12
1062	116.1
1097	115.71
1148	183.44
1103	186.34
1101	151.26
1143	146.73
1109	117.3
1094	117.38
1147	81.73
1161	179.74
1200	143.49
1181	76.52
1202	211.55
1201	108.68
1222	110.71
1195	146.86
1172	145.11
1138	182.28
1218	174.89
1240	204.63
1209	175.64
1187	74.24
1064	151.46
1143	147.08
1199	111.16
1200	125.87
1204	110.61
1234	140.46
1198	109.57
1216	111.11
1227	141.15
1275	111.83
1219	79.41
1175	143.8
1250	172.83
1209	111.2
1199	74.98
1233	173.15
1252	141.72
1257	115.2
1246	143.41
1178	181.11
1232	107.13
1203	109.41
1201	109.17
1209	76.8
1231	139.26
1151	109.16
1208	72.16
1165	7009.39
1174	110.23
1199	75.29
1266	77.39
1320	109.32
1222	140.72
1129	145.63
1236	109.44
1203	175.17
1265	106.45
1262	140.44
1288	76.92
1182	110.21
1215	109.16
1210	172.61
1190	143.26
1282	141.95
1292	166.74
1358	133.7
1364	105.61
1293	167.54
1274	230.84
1294	168.29
1262	107.71
1270	138.63
1250	105.62
1241	106.23
1252	79.29
1245	142.08
1261	139.54
1221	141.06
1301	229.56
1268	138.32
1308	136.68
1249	78.62
1265	107.59
1250	142.75
1207	109.65
1256	111.4
1271	139.51
1245	75.81
1196	109.59
1202	109.47
1223	107.64
1177	179.54
1180	177.96
1219	240.76
1212	75.64
1225	239.93
1243	206.12
1202	109.72
1194	78.78
1216	146.74
1251	138.27
1223	106.44
1159	177.16
1234	143.39
1213	80.46
1243	110.18
1219	142.24
1241	3329.41
1095	114.95
1182	213.93
1149	108.7
1200	76.59
1178	178.15
1206	107.2
1205	143.24
1205	108.77
1220	105.68
1142	112.13
1220	76.56
1235	176.18
1253	107.69
1218	109.55
1202	141.38
1107	190.84
1120	150.61
1095	223.71
1127	147.48
1164	181.27
1144	78.16
1119	76.31
1147	111.04
1170	181.5
1066	114.44
1128	150.4
1122	76.26
1042	79.92
1051	116.2
1042	154.85
1016	77.19
1078	192.39
1120	114.53
1098	150.25
1102	223.94
1126	113.19
1047	156.94
1122	79.66
1095	224.89
1109	79.81
1172	89.83
1142	80.89
1213	81.24
1211	108.12
1180	111.05
1156	115.26
1166	148.16
1127	81.01
1141	148.22
1099	111.55
1095	119.7
1107	115.47
1100	79.07
1104	110.68
1216	109.53
1190	111.83
1087	77.08
1142	111.58
1120	145.04
1118	3692.2
1085	117.64
1150	79.95
1136	112.88
1159	79.68
1187	107.75
1081	112.25
1210	79.28
1193	110.92
1170	220.46
1137	147.63
1130	114.92
1120	82.67
1087	117.48
1145	149.06
1236	76.8
1176	144.57
1084	184.93
1157	75.17
1211	110.49
1175	247.07
1091	110.82
1119	109.41
1071	113.56
1120	112.46
1128	108.75
1193	177.28
1111	153.41
1141	109.56
1121	110.91
1093	185.1
1124	181.88
1152	111.03
1064	75.08
1100	147.37
1138	75.35
1071	114.35
1078	74.85
1145	216.69
1119	183.75
1110	185.5
1144	76.31
1171	114.16
1133	149.27
1066	74.47
1108	150.15
1092	110.55
1124	181.65
1084	82.99
1053	113.62
1115	111.43
1093	145.55
1088	76.06
1160	146.53
1073	75.06
1139	145.14
1082	150.02
1074	189.57
1094	223.46
1150	112.17
1063	3877.33
1095	147.39
1097	112.82
1129	109.27
1007	79.38
1049	152.6
1015	158.32
1154	114.67
1167	152.24
1123	76.84
1154	233.33
1231	109.41
1186	264.96
1273	137.83
1279	197.97
1215	172.06
1162	79.4
1164	77.75
1126	149.72
1135	113.09
1154	76.79
1187	146.11
1185	143.82
1243	108.6
1219	142.61
1094	148.78
1145	142.02
1226	141.42
1167	212.86
1167	77.19
1219	142.03
1133	115.48
1199	108.66
1230	109.67
1277	263.74
1171	142.21
1264	106
1266	105.65
1196	140.54
1206	108.4
1242	136.45
1200	141.22
1247	76.3
1297	169.96
1262	76.82
1298	74.88
1308	198.67
1223	141.97
1320	198.55
1312	170.55
1333	133.92
1282	73.59
1326	76.26
1241	74.78
1227	140.75
1327	72.89
1300	75.41
1302	75.6
1359	130.81
1336	102.01
1269	6441.14
1351	104.14
1317	110.65
1364	221.7
1334	134.59
1424	130.8
1338	135.18
1360	131.31
1257	233.37
1297	134.77
1331	194.09
1330	107.75
1368	75.57
1321	134.76
1369	191.17
1277	75.34
1352	105.82
1335	76.15
1342	164.54
1398	161.28
1378	163.94
1401	130.82
1348	165.08
1307	206.3
1349	195.62
1321	106.66
1320	167.86
1285	106.73
1254	77.22
1276	168.63
1282	105.72
1303	104.73
1290	199.63
1426	101.21
1453	101.58
1363	105.08
1297	103.63
1329	133
1290	135.72
1294	196.7
1399	130.48
1405	159.11
1454	155.08
1416	160.69
1420	103.04
1328	225.07
1310	76.31
1349	134.76
1244	110.35
1328	105.18
1382	161.94
1371	191.25
1352	104.71
1322	105.18
1235	106.05
1328	167.18
1230	75.94
1279	73.33
1239	140.93
1227	140.45
1210	10090.89
1249	78.66
1290	145.75
1334	116.44
1366	140.02
1284	143.15
1345	205.06
1306	147.6
1337	79.99
1425	106.68
1372	77.31
1374	76.78
1350	167.14
1345	107.05
1386	160.54
1370	132.8
1444	104.08
1445	130.28
1391	132.58
1472	100.55
1418	185.89
1450	103.35
1397	132.25
1400	103.63
1439	73.61
1373	109.57
1315	202.08
1315	139.67
1428	74.65
1387	102.33
1459	101.86
1403	188.08
1344	162.03
1403	162.56
1437	130.38
1417	156.33
1375	79.7
1413	101.44
1379	133.51
1352	79.5
1427	103.36
1448	105.04
1449	132.99
1414	134.33
1363	78.25
1363	134.36
1416	75.55
1391	73.99
1409	77.55
1517	158.74
1484	132.42
1425	79.09
1439	106.68
1409	103.61
1475	129.48
1358	100.88
1430	127.43
1356	75.64
1439	127.46
1355	134.23
1392	8780.87
1394	135.1
1341	132.46
1353	136.04
1420	75.42
1319	136.4
1481	103.02
1382	161.4
1374	130.87
1469	130.18
1386	77.39
1347	135.06
1413	102.67
1363	134.23
1338	104.28
1382	74.36
1307	74.87
1347	138.85
1381	103.82
1369	165.58
1329	107.21
1414	133.11
1372	221.7
1351	105.55
1335	74.34
1299	108.77
1333	103.31
1378	106.83
1397	162.4
1327	169.63
1375	163.35
1325	167.47
1371	105.8
1339	136.43
1371	131.83
1315	72.77
1254	136.69
1314	103.89
1301	169.4
1366	107.94
1350	106.56
1325	142.15
1330	138.16
1294	73.1
1403	105.66
1346	139.66
1356	104.32
1365	77.62
1382	104.35
1454	100
1343	104.43
1259	105.6
1344	75.03
1294	104.62
1296	106.48
1260	70.56
1273	74.13
1295	169.2
1201	76.37
1255	140.57
1259	9703
1220	145.47
1256	106.88
1180	74.35
1246	106.74
1260	110.17
1271	142.86
1279	138.69
1348	132.77
1335	75.16
1380	104.28
1303	136.84
1404	161.16
1432	103.38
1375	163.27
1337	133.69
1330	134.16
1414	75.03
1266	107.82
1258	170.98
1299	107.66
1313	106.56
1411	157.42
1363	190.04
1288	106.37
1204	143.43
1250	104.12
1276	141
1258	173.52
1280	104.81
1326	106.83
1294	136.15
1303	137.72
1267	171.47
1324	108.65
1365	101.82
1289	165.19
1289	106.43
1279	136.58
1250	138.19
1276	169.2
1215	107.15
1175	143.36
1177	210.44
1184	145.3
1216	172.55
1179	107.87
1214	74.83
1193	108.4
1212	140.75
1239	78.09
1199	76.41
1154	75.93
1134	112.94
1059	77.11
1216	109.52
1202	78.07
1068	153.38
1101	149.79
1104	113.79
1155	7074.37
1100	113.08
1172	146.72
1159	146.7
1099	151.41
1069	111.78
1122	185
1156	216.12
1092	80.15
1056	75.98
1114	76.56
1113	82.53
1109	80.93
1036	155.08
1096	81.1
1079	187.93
1095	151.89
1091	113.93
1084	112.86
1050	113.96
1003	118.74
1006	124.47
1036	82.48
1050	117.48
1011	76.22
1002	278.81
978	120.33
1006	162.32
996	81.86
1046	229.94
971	120.83
1003	117.13
1090	113.78
1021	116.66
975	120.36
1018	118.43
1015	156.36
918	121.46
923	167.63
1003	117.24
982	121.47
1024	238.37
990	159.62
905	123.43
958	80.69
944	79.45
1006	76.27
1003	256.63
926	210.39
889	259.13
949	121.17
941	121.36
957	80.36
1000	75.67
991	119.8
985	161.09
927	171.01
966	78.89
904	211.37
1004	125.71
979	4208.03
925	168.7
908	121.52
966	165.8
892	81.12
986	159.42
965	244.47
996	199.89
1023	118.57
966	78.73
989	120.65
1013	78.24
922	126.45
990	80.07
944	120.8
978	122.31
1003	115.73
990	201.49
958	165.76
937	121.24
968	75.5
910	209.58
867	77.97
894	168.26
973	158.61
909	165.87
948	122.32
977	122.77
905	80.86
901	167.23
921	119.92
846	126.57
831	323.7
815	129.58
860	85.47
816	131.48
841	92.67
895	125.65
841	218.82
798	128.46
810	83.5
822	80.14
831	128.24
823	77.49
781	79.28
848	125.42
836	224.08
851	128.14
818	178.9
815	82.57
846	127.83
818	179.63
862	81.62
800	188.18
806	132.28
757	93
755	139.05
807	139.74
778	80.3
717	139.66
646	86.69
791	83.52
837	82.52
754	133.59
752	81.89
687	198.97
752	81.23
772	81.12
779	81.17
704	281.48
795	85.29
697	82.61
798	184.01
797	134.72
751	133.82
761	188.97
738	137.89
664	203.85
793	132.11
726	82.17
678	138.99
689	141.23
674	139.87
677	82.6
681	140.96
721	140.44
694	84.6
749	82.58
705	84.82
664	143.84
666	147.67
618	220.75
678	83.69
646	89.02
607	94.54
627	211.19
662	88.22
594	288.51
612	87.43
626	83.12
652	150.44
628	85.86
635	146.26
593	154.47
609	217.25
580	87.56
637	147.77
592	159.3
590	84.46
578	85.77
600	87.79
625	147.75
634	149.88
578	92.1
621	154.85
548	85.38
531	88.27
527	86.94
522	162.45
503	166.05
512	86.34
523	89.49
581	84.67
554	84.83
563	86.84
528	86.44
535	87.58
552	87.1
565	91.67
550	91.67
513	85.89
527	238.45
555	231.43
538	89.49
496	167.55
504	166.12
540	158.09
462	89.42
455	89.52
536	81.81
487	173.61
489	88.05
483	340.05
463	183.31
463	353.38
462	98.71
407	91.93
442	90.79
468	181.3
386	199.78
383	100.11
386	190.7
402	88.1
394	190.28
428	87.12
423	91.6
413	84.76
406	187.7
421	83.58
410	94.68
355	94.61
399	97.31
344	326.46
407	88.3
348	86.86
383	195.09
384	305.84
323	89.95
299	223.39
330	209.33
324	217.96
342	91.49
